experiment_name,model_name,accuracy,accuracy_interval_lower,accuracy_interval_upper,precision,precision_interval_lower,precision_interval_upper,recall,recall_interval_lower,recall_interval_upper,f1_score,f1_score_interval_lower,f1_score_interval_upper
experiment #246,Decision Tree,0.980169971671388,0.8776809939860106,0.8873851685848779,0.9872286079182632,0.8386298607166075,0.8513602728058526,0.985969387755102,0.8401580684359835,0.8550063210291701,0.9865985960433952,0.8396581914762162,0.852735525841527
experiment #247,SVM,0.9763928234183192,0.9756522628344898,0.9858215039736564,0.9749687108886108,0.9730836597962876,0.9867373363942912,0.9936224489795918,0.9614507432113052,0.9772413340536786,0.9842072015161086,0.967629971989684,0.9811603293296012
experiment #247,Neural Network,0.9716713881019832,0.9810736283364746,0.98757708322325,0.9960526315789474,0.9852679715397464,0.9930006096068228,0.965561224489796,0.9863286306548186,0.993377081611454,0.9805699481865284,0.9872925664551286,0.9916626506497396
experiment #247,Decision Tree,0.9811142587346552,0.9679304832992828,0.978055178504762,0.9884910485933504,0.956830347860796,0.9703975344685511,0.985969387755102,0.9572611662166058,0.97444843998446,0.9872286079182632,0.957863015745952,0.9712867330080612
experiment #248,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #248,Neural Network,0.7412653446647781,0.8017616086708109,0.8239322958125507,0.7410207939508506,0.8125761007225295,0.8329897950580686,1.0,0.9448305186069474,0.9643592263008468,0.8512486427795874,0.8772065050329042,0.8901528055108602
experiment #248,Decision Tree,0.9773371104815864,0.8467835250127532,0.8714530908876642,0.9846938775510204,0.7976205976649714,0.8330617172242979,0.9846938775510204,0.8035850606332108,0.8309796907315775,0.9846938775510204,0.8011179747757515,0.8305781694389429
experiment #249,SVM,0.980169971671388,0.97778810591287,0.9851950948575408,0.979874213836478,0.974043720368699,0.9855944160444722,0.9936224489795918,0.9650361742286202,0.9780633270324708,0.986700443318556,0.9705322904504828,0.9803972002030606
experiment #249,Neural Network,0.9612842304060434,0.9787545009368406,0.9876284929640764,0.9933598937583,0.9833626908967876,0.9924021782836876,0.9540816326530612,0.9856335323736574,0.9935632805801432,0.9733246584255042,0.9857471773620872,0.9916992048619288
experiment #249,Decision Tree,0.980169971671388,0.9655378148997412,0.9751612613209673,0.9823008849557522,0.9522123004382216,0.9697579871251052,0.9910714285714286,0.9552105013974242,0.9680912175138476,0.9866666666666668,0.9549013677152812,0.967308609289182
experiment #250,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #250,Neural Network,0.7639282341831917,0.869530096344146,0.9019661407710944,0.758220502901354,0.8771131731574473,0.9072286085765476,1.0,0.9539227379739154,0.9730103726088772,0.8624862486248625,0.9163449555726644,0.936282837168358
experiment #250,Decision Tree,0.9820585457979226,0.880980692073252,0.8938917978507771,0.9835651074589128,0.8407165918057724,0.8595056447768454,0.9923469387755102,0.8486591413987649,0.8690791650727742,0.987936507936508,0.8455266811046733,0.8624197982562856
experiment #251,SVM,0.9792256846081208,0.9750006620034636,0.9849629574993364,0.978643216080402,0.9716098598306676,0.9852614298609846,0.9936224489795918,0.9609834098146802,0.976688634950451,0.9860759493670886,0.9667959152037358,0.9800383008473816
experiment #251,Neural Network,0.9688385269121812,0.9817686599591956,0.9880141270722268,0.9960369881109644,0.9860270764008594,0.9927316649170332,0.9617346938775512,0.9872984037413064,0.9934212518520882,0.9785853341985724,0.9877625267773094,0.9919551542990236
experiment #251,Decision Tree,0.9811142587346552,0.9714167023592152,0.9806131153816278,0.9847715736040608,0.9590140989992342,0.9758834027158404,0.9897959183673468,0.96503835651911,0.9750818863562534,0.9872773536895676,0.9626889535638185,0.9745406709643136
experiment #252,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #252,Neural Network,0.7431539187913125,0.8063198012635415,0.8341238981336836,0.7424242424242424,0.8186410112799883,0.8419591382658628,1.0,0.9433199396938818,0.9643559582692358,0.8521739130434782,0.8793787311179745,0.8959723606458162
experiment #252,Decision Tree,0.9565627950897072,0.8430129262945183,0.8638972281442592,0.962406015037594,0.7934422029658489,0.8218763426622456,0.979591836734694,0.7957478369320975,0.8234351409060995,0.9709228824273072,0.79502273753456,0.8213778157033891
experiment #253,SVM,0.980169971671388,0.978254991805598,0.9847282089648126,0.979874213836478,0.974128269919652,0.9855398209312884,0.9936224489795918,0.9659089821473994,0.9771850724905982,0.986700443318556,0.9712037183299608,0.9797410485674268
